symbol,side,entry_price,avg_exit_price,size_usdt,pnl_usdt,pnl_pct,fee_total,funding_paid,entry_ts,exit_ts,duration_min,score,exit_reason,correlation_id,source,confs,regime,macro_risk
PAXG/USDT,SHORT,4621.42548,4640.722764,181.0954,-0.8286,-0.46,0.1449,0.0,2026-04-30T11:52:39.651978+00:00,2026-04-30T13:15:33.915389+00:00,82.9,5,sl,5fe080e0327e,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76408.727746,76189.568814,181.0817,-0.5918,-0.33,0.1449,0.0,2026-04-30T12:33:41.354884+00:00,2026-04-30T13:26:30.558026+00:00,52.8,6,sl,1b33cc919eec,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76250.462844,76214.630759,180.7929,-0.1573,-0.09,0.1446,0.0,2026-04-30T13:26:52.044596+00:00,2026-04-30T13:35:11.715226+00:00,8.3,6,sl,60ba4453e532,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76393.15841,76455.480505,180.7992,0.0752,0.04,0.1446,0.0,2026-04-30T13:37:00.807862+00:00,2026-04-30T13:40:59.542992+00:00,4.0,6,tp_cascade,4b3e1cd98554,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76587.52496,76554.538728,180.8174,-0.1502,-0.08,0.1447,0.0,2026-04-30T13:42:04.107713+00:00,2026-04-30T13:46:51.655215+00:00,4.8,6,sl,ab69621d941e,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4627.851622,4617.88647,180.882,0.3172,0.18,0.1447,0.0,2026-04-30T13:16:51.673855+00:00,2026-04-30T13:47:07.845182+00:00,30.3,5,tp_cascade,38359d9a4745,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76553.00426,76314.184,180.7814,-0.6363,-0.35,0.1446,0.0,2026-04-30T13:47:07.648419+00:00,2026-04-30T14:11:47.379581+00:00,24.7,6,sl,b50697da6bb4,internal,"['EMA200-H4 haussier', 'BOS H2/H1', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76412.740152,76154.439904,180.5439,-0.6825,-0.38,0.1444,0.0,2026-04-30T14:12:21.774060+00:00,2026-04-30T14:16:58.519119+00:00,4.6,6,sl,e73c2c27d812,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76170.664994,76150.515403,180.3983,-0.1199,-0.07,0.1443,0.0,2026-04-30T14:17:30.806575+00:00,2026-04-30T14:26:51.919404+00:00,9.4,6,sl,0c6d56d0c8e8,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76205.696,76352.533576,180.3371,0.2754,0.15,0.1443,0.0,2026-04-30T14:27:40.825500+00:00,2026-04-30T14:31:27.897376+00:00,3.8,6,tp_cascade,9d72b8dc12a1,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76513.890806,76256.708506,180.4019,-0.6785,-0.38,0.1443,0.0,2026-04-30T14:32:41.494852+00:00,2026-04-30T14:34:40.160866+00:00,2.0,6,sl,dcf68b64017c,internal,"['EMA200-H4 haussier', 'BOS H2/H1', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76292.337954,76278.216597,180.2879,-0.1055,-0.06,0.1442,0.0,2026-04-30T14:37:44.728935+00:00,2026-04-30T14:57:27.845567+00:00,19.7,6,sl,963492f30cfc,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76374.657316,76527.985975,180.1842,0.2897,0.16,0.1441,0.0,2026-04-30T14:58:54.184186+00:00,2026-04-30T15:32:16.610057+00:00,33.4,6,tp_cascade,d1dd0c552036,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4601.727306,4620.990932,180.7017,-0.8287,-0.46,0.1446,0.0,2026-04-30T13:58:50.241950+00:00,2026-04-30T15:32:22.111624+00:00,93.5,5,sl,dbd7e851d087,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76493.108344,76237.240194,180.1567,-0.6747,-0.37,0.1441,0.0,2026-04-30T15:34:59.703195+00:00,2026-04-30T16:55:13.955209+00:00,80.2,6,sl,c306638fa87f,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4611.201618,4607.667576,180.1126,0.066,0.04,0.1441,0.0,2026-04-30T15:37:25.357529+00:00,2026-04-30T17:11:16.587048+00:00,93.9,5,sl,dcd9ea769d2b,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76293.888884,76080.42434,180.0487,-0.5758,-0.32,0.144,0.0,2026-04-30T16:57:50.603024+00:00,2026-04-30T17:17:30.407800+00:00,19.7,6,sl,169d5923a2d8,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76185.443856,76161.371165,179.8668,-0.1288,-0.07,0.1439,0.0,2026-04-30T17:18:53.553043+00:00,2026-04-30T17:32:53.812966+00:00,14.0,6,sl,a4d560862df6,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76189.116058,76252.333499,179.8027,0.0772,0.04,0.1438,0.0,2026-04-30T17:34:04.413702+00:00,2026-04-30T18:00:56.772898+00:00,26.9,6,tp_cascade,7b512508f70d,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76451.19321,76241.17783,179.7551,-0.5657,-0.31,0.1438,0.0,2026-04-30T18:23:52.602402+00:00,2026-04-30T18:29:27.498432+00:00,5.6,6,sl,54b3100aa859,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76430.340706,76222.33914,179.6696,-0.5608,-0.31,0.1437,0.0,2026-04-30T21:24:09.068522+00:00,2026-04-30T21:52:58.431462+00:00,28.8,6,sl,95856204cc66,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76331.731576,76319.967428,179.5462,-0.0995,-0.06,0.1436,0.0,2026-04-30T21:54:16.522264+00:00,2026-04-30T22:36:11.851337+00:00,41.9,6,sl,d2aa28f140b6,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76360.999126,76160.306382,179.426,-0.5433,-0.3,0.1435,0.0,2026-04-30T22:43:55.552005+00:00,2026-04-30T22:58:49.227732+00:00,14.9,6,sl,e51b42d62c08,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76349.692346,76410.856096,179.3092,0.0719,0.04,0.1434,0.0,2026-05-01T05:19:17.784647+00:00,2026-05-01T05:19:22.956778+00:00,0.1,7,tp_cascade,16fe01945ebf,internal,"['EMA200-H4 haussier', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4608.263382,4598.340383,179.9597,0.3155,0.18,0.144,0.0,2026-04-30T17:13:10.612743+00:00,2026-05-01T06:20:01.861977+00:00,786.9,5,tp_cascade,d958e9bbcae3,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (intact)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,77146.26,76919.230754,179.429,-0.5998,-0.33,0.1435,0.0,2026-05-01T05:24:18.421147+00:00,2026-05-01T06:42:09.394141+00:00,77.8,8,sl,17f5b87deb89,internal,"['EMA200-H4 haussier', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,77112.249606,77148.136661,179.3239,0.0118,0.01,0.1435,0.0,2026-05-01T06:45:09.542499+00:00,2026-05-02T04:56:09.075853+00:00,1331.0,6,tp_cascade,59e959ef0dfc,internal,"['EMA200-H4 haussier', 'BOS H2/H1', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4586.356534,4596.648023,179.467,-0.4745,-0.26,0.1436,0.0,2026-05-01T06:36:08.675524+00:00,2026-05-02T04:57:03.230912+00:00,1340.9,5,sl,4952bf457370,internal,"['EMA200-H4 baissier', 'BOS H2/H1', 'OB/FVG 30m (fvg)', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78183.872194,78143.397748,179.2194,-0.1645,-0.09,0.1434,0.0,2026-05-02T05:10:09.150539+00:00,2026-05-02T05:59:58.096643+00:00,49.8,6,sl,077d0efcd868,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,78206.705886,78243.102321,179.1393,0.0117,0.01,0.1433,0.0,2026-05-02T06:25:18.517750+00:00,2026-05-02T06:59:33.092722+00:00,34.2,6,tp_cascade,b20f94f86699,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78389.185308,78183.201916,179.1282,-0.5423,-0.3,0.1433,0.0,2026-05-02T07:00:42.422384+00:00,2026-05-02T07:42:43.541707+00:00,42.0,6,sl,f88044c89c54,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78248.340852,78237.630573,179.0049,-0.0961,-0.05,0.1432,0.0,2026-05-02T08:03:17.767958+00:00,2026-05-02T09:30:12.967564+00:00,86.9,6,sl,2895fa2d2bfa,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78331.72085,78292.982198,178.9617,-0.1601,-0.09,0.1432,0.0,2026-05-02T09:34:26.176185+00:00,2026-05-02T09:39:59.566528+00:00,5.6,6,sl,f20e2af302a7,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78348.991206,78385.453825,178.9155,0.0117,0.01,0.1431,0.0,2026-05-02T09:42:13.051559+00:00,2026-05-02T16:29:00.304033+00:00,406.8,6,tp_cascade,58adab8fcaa2,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78530.450016,78321.708762,178.9073,-0.5471,-0.31,0.1431,0.0,2026-05-02T16:33:56.753298+00:00,2026-05-02T18:00:40.635325+00:00,86.7,6,sl,41a48912f0fb,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78393.55793,78330.603522,178.8125,-0.2151,-0.12,0.143,0.006,2026-05-02T18:05:11.879072+00:00,2026-05-03T04:38:57.054044+00:00,633.8,6,sl,03f2dcdace3d,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78275.827334,78068.590724,178.7363,-0.5447,-0.3,0.143,0.0,2026-05-03T05:28:43.625030+00:00,2026-05-03T06:25:05.989312+00:00,56.4,6,sl,33d2e2f1c214,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78162.21921,78198.594941,178.6046,0.0117,0.01,0.1429,0.0,2026-05-03T06:29:20.960522+00:00,2026-05-03T16:54:03.168459+00:00,624.7,6,tp_cascade,2df2bdd0d6f2,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4599.03892,4619.790212,179.169,-0.8801,-0.49,0.1433,-0.0179,2026-05-02T05:11:05.380415+00:00,2026-05-03T16:54:15.236643+00:00,2143.2,6,sl,d310aaa2ae3a,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,78740.66607,78530.233572,178.4413,-0.5483,-0.31,0.1428,0.0,2026-05-03T16:58:08.330088+00:00,2026-05-03T17:02:10.811822+00:00,4.0,6,sl,4e87ded946a1,internal,"['EMA200-H4 haussier (dist=5.24%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND', 'RSI divergence bullish']",TREND,0.0
BTC/USDT,LONG,78777.238,78740.693455,178.3068,-0.1541,-0.09,0.1426,0.0,2026-05-03T17:22:44.389327+00:00,2026-05-03T17:46:08.627498+00:00,23.4,6,sl,66eca256c49a,internal,"['EMA200-H4 haussier (dist=5.29%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,78836.283406,78625.276512,178.2347,-0.5483,-0.31,0.1426,0.0,2026-05-03T17:46:21.506644+00:00,2026-05-03T18:11:45.935416+00:00,25.4,6,sl,fde67020feeb,internal,"['EMA200-H4 haussier (dist=5.37%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,78698.620858,78664.08075,178.1043,-0.1494,-0.08,0.1425,0.0,2026-05-03T18:16:07.634950+00:00,2026-05-03T18:35:27.148852+00:00,19.3,7,sl,8eb5023f2eb5,internal,"['EMA200-H4 haussier (dist=5.18%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime TREND', 'RSI divergence bullish']",TREND,0.0
BTC/USDT,LONG,78744.7185,78781.365269,178.0437,0.0117,0.01,0.1424,0.0,2026-05-03T18:38:50.977733+00:00,2026-05-04T02:31:40.204679+00:00,472.8,6,tp_cascade,647616ddd1ab,internal,"['EMA200-H4 haussier (dist=5.25%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4612.800658,4602.867898,178.4051,0.3128,0.18,0.1427,-0.0178,2026-05-03T16:58:51.806501+00:00,2026-05-04T02:31:52.929899+00:00,573.0,6,tp_cascade,bb7b3309f5fe,internal,"['EMA200-H4 baissier (dist=1.98%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'Delta volume confirme']",RANGE,0.0
BTC/USDT,LONG,79925.596602,79977.356377,178.0993,0.0441,0.02,0.1425,0.0,2026-05-04T02:36:36.798163+00:00,2026-05-04T02:40:57.471576+00:00,4.3,8,tp_cascade,de361eac99d4,internal,"['EMA200-H4 haussier (dist=6.72%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80192.906892,80145.263313,178.0643,-0.177,-0.1,0.1425,0.0,2026-05-04T02:41:39.298507+00:00,2026-05-04T02:42:52.395453+00:00,1.2,6,sl,998ba4901256,internal,"['EMA200-H4 haussier (dist=7.07%)', 'BOS H2/H1', 'H2+H1 alignés', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80112.048406,80164.4832,177.984,0.0453,0.03,0.1424,0.0,2026-05-04T02:46:39.515069+00:00,2026-05-04T02:51:52.341025+00:00,5.2,7,tp_cascade,04b38e69e697,internal,"['EMA200-H4 haussier (dist=6.96%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4587.64576,4606.56228,178.1442,-0.8058,-0.45,0.1425,0.0,2026-05-04T02:36:24.157551+00:00,2026-05-04T02:55:09.237419+00:00,18.8,8,sl,ea3a317c4e1c,internal,"['EMA200-H4 baissier (dist=2.45%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80414.359684,80186.689102,177.8729,-0.5747,-0.32,0.1423,0.0,2026-05-04T02:56:52.056497+00:00,2026-05-04T02:59:08.998792+00:00,2.3,6,sl,c14642a55bba,internal,"['EMA200-H4 haussier (dist=7.36%)', 'BOS H2/H1', 'H2+H1 alignés', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80103.313168,80071.342253,177.7819,-0.1421,-0.08,0.1422,0.0,2026-05-04T03:01:52.115179+00:00,2026-05-04T03:04:53.607916+00:00,3.0,7,sl,40dcfc40bee6,internal,"['EMA200-H4 haussier (dist=6.95%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80284.701936,80341.946525,177.7429,0.0557,0.03,0.1422,0.0,2026-05-04T03:07:07.854933+00:00,2026-05-04T04:35:08.418494+00:00,88.0,6,tp_cascade,a0ec611d482e,internal,"['EMA200-H4 haussier (dist=7.19%)', 'BOS H2/H1', 'H2+H1 alignés', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80353.703312,80112.233802,177.7073,-0.6051,-0.34,0.1422,0.0,2026-05-04T04:40:07.163816+00:00,2026-05-04T05:11:15.363455+00:00,31.1,8,sl,86c9f2f516ef,internal,"['EMA200-H4 haussier (dist=7.20%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80185.022164,79952.0,177.6225,-0.5872,-0.33,0.1421,0.0,2026-05-04T05:15:24.187392+00:00,2026-05-04T05:26:43.010190+00:00,11.3,6,sl,9928d2ce3b10,internal,"['EMA200-H4 haussier (dist=6.98%)', 'BOS H2/H1', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,80042.556736,79803.319262,177.5156,-0.6016,-0.34,0.142,0.0,2026-05-04T05:30:32.999366+00:00,2026-05-04T06:15:26.910042+00:00,44.9,7,sl,6a3758e0fca4,internal,"['EMA200-H4 haussier (dist=6.79%)', 'BOS H2/H1', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,79863.119138,79631.732276,177.3799,-0.5849,-0.33,0.1419,0.0,2026-05-04T06:17:47.382445+00:00,2026-05-04T06:25:22.870336+00:00,7.6,6,sl,255fa56f61fe,internal,"['EMA200-H4 haussier (dist=6.55%)', 'BOS H2/H1', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4601.847234,4591.938077,177.9085,0.312,0.18,0.1423,0.0,2026-05-04T02:56:29.690672+00:00,2026-05-04T06:38:16.158170+00:00,221.8,8,tp_cascade,39f2c6dab353,internal,"['EMA200-H4 baissier (dist=2.15%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4581.34954,4560.017403,177.2492,0.7545,0.43,0.1418,-0.0354,2026-05-04T07:22:13.609424+00:00,2026-05-05T06:22:14.676409+00:00,1380.0,8,tp_cascade,df3676e49342,internal,"['EMA200-H4 baissier (dist=2.57%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,81047.54937,81160.821538,177.393,0.1769,0.1,0.1419,0.0,2026-05-05T07:21:38.649824+00:00,2026-05-05T13:06:53.596859+00:00,345.2,8,tp_cascade,91919aa12624,internal,"['EMA200-H4 haussier (dist=7.75%)', 'BOS H2/H1', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND', 'OB L2 imbalance 917.73', 'OB wall ask @ 80950']",TREND,0.0
PAXG/USDT,SHORT,4545.87084,4570.34056,177.3575,-1.0256,-0.58,0.1419,0.0,2026-05-05T07:21:38.726715+00:00,2026-05-05T13:06:53.662958+00:00,345.2,6,sl,c117cb4b4cf2,internal,"['EMA200-H4 baissier (dist=3.12%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'RSI divergence bearish', 'OB wall ask @ 4549']",RANGE,0.0
BTC/USDT,LONG,81424.8256,81187.648166,177.1949,-0.587,-0.33,0.1418,0.0,2026-05-05T14:06:38.498151+00:00,2026-05-05T14:07:53.848804+00:00,1.3,9,sl,af4aa324ad3b,internal,"['EMA200-H4 haussier (dist=8.06%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND', 'OB L2 imbalance 3.04', 'OB wall ask @ 81329']",TREND,0.0
BTC/USDT,LONG,81156.234542,81042.937511,177.0279,-0.3179,-0.18,0.1416,0.0,2026-05-05T16:43:27.345520+00:00,2026-05-11T03:38:28.249101+00:00,7855.0,7,sl,4a3af8e9977d,internal,"['EMA200-H4 haussier (dist=7.63%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND', 'OB L2 imbalance 219.98']",TREND,0.0
PAXG/USDT,SHORT,4571.435492,4597.536034,177.0633,-1.0818,-0.61,0.1416,0.0,2026-05-05T16:43:27.078464+00:00,2026-05-11T03:38:58.564599+00:00,7855.5,7,sl,6bd67b48a6ff,internal,"['EMA200-H4 baissier (dist=3.51%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Liquidity sweep', 'OB L2 imbalance 0.00', 'OB wall ask @ 4550']",RANGE,0.0
BTC/USDT,LONG,80838.17382,80958.006933,176.8083,0.1914,0.11,0.1414,0.0,2026-05-11T04:40:27.146041+00:00,2026-05-11T14:15:19.897793+00:00,574.9,7,tp_cascade,e9a73137b3f3,internal,"['EMA200-H4 haussier (dist=4.94%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'RSI divergence bullish', 'OB wall bid @ 80790']",RANGE,0.0
PAXG/USDT,SHORT,4675.94275,4733.428024,176.755,-2.2437,-1.27,0.1414,0.0,2026-05-11T03:42:53.282553+00:00,2026-05-11T14:15:19.943975+00:00,632.4,7,sl,7df594edd948,internal,"['EMA200-H4 baissier (dist=0.34%)', 'OB/FVG 30m (intact)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'Delta volume confirme', 'OB wall ask @ 4680']",VOLATILE,0.0
BTC/USDT,LONG,81198.369808,81320.731068,176.281,0.1951,0.11,0.141,0.0,2026-05-11T14:15:23.632696+00:00,2026-05-11T16:49:21.868200+00:00,154.0,7,tp_cascade,6d09f7910220,internal,"['EMA200-H4 haussier (dist=5.31%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'RSI divergence bullish', 'OB L2 imbalance 9.18', 'OB wall ask @ 81100']",RANGE,25.0
